ID,pos X,pos Y,threshold,target
0,6.141132388679511,-1.077256739303392,0.9043804960367917,false
1,1.1855485047956087,7.444956936537189,7.225066500116569,false
2,-1.0377555076478018,1.4519466386365636,2.8427336840400113,false
3,-3.8905409073391217,-6.455417260003811,7.394384109289448,false
4,6.885069277906696,-6.819275090056326,4.6579864438695955,false
5,3.497346463814363,0.01597106113722191,9.28850141517249,false
6,-5.741255241667354,6.620605874983648,16.11960225719005,false
7,-4.9002280097149695,2.3982508619440424,6.20141674052694,false
8,1.2050403633724596,3.6535169808128067,14.852893180345685,false
9,7.795373172309574,0.368503363335714,7.438809937168662,false
10,2.63145600233587,3.6077516396849347,13.170564938299782,false
11,-2.9427936684154297,0.1247948276529609,14.694494138359158,false
12,-8.346535979010321,-5.463276157075507,15.373263892549689,false
13,6.57324103870825,-1.503750903222242,7.2091561520412535,false
14,0.22419731076996996,-1.8622370820132597,5.613707784009623,false
15,3.749719697906647,1.9787877040368151,7.626431964660653,false
16,6.369357436497587,2.5755200578071094,16.868211194189886,false
17,-3.9094669964524478,-1.6182891130614294,10.035927605701739,false
18,-2.6477231086161517,-1.1055753491845284,6.6584097623543395,false
19,-7.330841032898595,-2.026355666445447,0.5252093227334453,false
20,4.31091520398604,3.9418812929802023,14.853979821090277,false
21,-0.08244857030879338,2.1812057780280654,10.693617408851006,false
22,-2.104354120070388,-1.168573179452637,7.4791678382237565,false
23,5.11939439664258,5.7563891223738075,8.917827367855725,false
24,-6.904116295630861,7.071764659775571,5.41809992614642,false
25,1.8657263558296346,6.499500747394439,14.979521126964608,false
26,-1.6474555454945188,6.484716039809712,13.281675997490552,false
27,3.1750771809676923,-8.702247510488169,14.318391511109034,false
28,-3.3437541124464003,-0.04361194825986736,10.030374832536461,false
29,7.14193812228655,6.821638762285035,11.41069744821109,false
30,0.6760901918220448,-8.567742601387451,9.804489345532424,false
31,-7.026336034980645,-7.145561961599035,4.004884858234918,false
32,7.459097669101094,-6.1788097206280135,14.244271867441116,false
33,-8.929257264423972,5.636584560925423,5.926677920530455,false
34,4.882470727674271,-1.55015168929628,10.425227456119007,false
35,-5.9040648153488595,2.54754394987984,13.807708675994919,false
36,-8.229656176077071,-1.8779678424181414,12.845898843228136,false
37,1.021868096253348,-5.325648799709216,1.8795431470413906,false
38,-6.527095108236962,-8.183148970363753,8.566730461996537,false
39,0.5483042698897371,-7.357642145794227,17.430985717695524,false
40,-0.09290158109598146,-0.9934808871953038,15.51933200209673,false
41,-7.6140954094025695,0.3369234519053812,6.899433560474982,false
42,-8.535852433555737,8.612625542112479,14.839892634553523,false
43,2.9494392850602686,-3.2281927766432625,9.118321269754244,false
44,-6.054755378419066,6.667470422085481,1.5933241088826389,false
45,-1.7683491364674966,-5.622207272552152,1.9677070685034093,false
46,-4.3869550721603465,8.892033219301865,8.030220068964953,false
47,1.98084264883596,4.025395309524461,15.951158219937321,false
48,-7.373145088045464,-0.06383862780087668,14.359741914256967,false
49,-2.2343827210929925,-2.0420932040411977,16.01026105386196,false
50,4.690657663378493,1.130731784406894,0.5846972790107252,false
51,-7.808386352606991,7.3263114214451335,5.053618457101097,false
52,2.263874896033567,4.842279638339551,16.57717490985914,false
53,6.597087897216548,-3.5885024177055875,17.11759047474989,false
54,-1.2796238877059807,-5.628929260926875,9.379672477657097,false
55,-2.6464806089211166,8.824336987138516,3.199277700585777,false
56,7.097635118238951,-3.587156136154576,3.306011732194282,false
57,7.503238193617239,-0.52181235795614,4.421932070602674,false
58,-2.6643126798475842,7.027921914344997,10.961060144317482,false
59,6.573989409499452,-1.5855865345749347,4.516666031619353,false
60,-3.9962994614512724,7.659752985546039,11.601430193995686,false
61,0.12403626983429561,3.878601310738617,1.4392596068311396,false
62,-7.122483956503513,5.637616721020802,8.508674307385347,false
63,8.296957272069506,7.716033057297402,17.269682618826604,false
64,-5.151975194978684,-3.8259447375634723,0.7521693241763026,false
65,-5.129083616524209,-3.8152534410506274,16.676745858867204,false
66,8.923190124744899,1.1167959568995585,11.718722952894888,false
67,7.65142601793713,-3.613434232107953,9.681744780758631,false
68,-0.5639058362699725,-7.286982941897005,5.316538004407938,false
69,-7.583959954734121,7.0496154244864115,4.732993115291099,false
70,7.936838764649291,-1.0793627059372133,5.393713936471446,false
71,-8.331056326995165,5.115337523553793,10.609250290469687,false
72,-7.799539967465706,1.5350669738924747,2.1759675215920438,false
73,3.6095875843685583,-2.030269020130258,15.25949924971165,false
74,3.53901740445977,1.715608047987077,14.741178090863421,false
75,-2.9138549508505003,2.2985040034130915,6.38642368285797,false
76,2.5918875914843813,-5.348125000864649,16.73231557454497,false
77,-6.919160772590153,2.1036088671542092,8.160447146366408,false
78,-4.106310937067824,0.584304004803899,11.708045131649772,false
79,-2.9851796525263925,4.9554681244786405,1.4142773815431842,false
80,-5.965177644183281,3.7538968212203123,1.5819926571646192,false
81,8.63270831882576,0.5443936497117914,11.459888211766199,false
82,0.8542328952683462,-4.563572866233761,17.560562254146213,false
83,8.579128074595506,-2.3538669538867136,7.461304495401454,false
84,1.8814826592531038,-1.1603901193335435,4.30224086980856,false
85,8.892793065733617,8.131375221159644,0.37454268063428264,false
86,2.265756271371531,-5.5457602386206775,0.7463338914084902,false
87,-0.8280481291481276,4.492221709715842,9.477689386212138,false
88,6.5959893260293665,8.292555609813796,11.79108007901133,false
89,-0.804900443688803,3.162756476336236,6.940690206042823,false
90,4.8010725443843825,1.3412257835635053,11.158383103493204,false
91,-1.3847471068391561,8.636318992886803,7.576678970317869,false
92,-5.956954575432909,-2.256973008823536,3.0432879760669134,false
93,-5.8042438030376395,3.967964125348459,9.766084496349189,false
94,-7.139521133206217,5.074945246047291,16.411816881496208,false
95,3.319017012066812,3.867517320820772,11.92526863957546,false
96,1.2110585673364422,1.0701903689281345,17.583380907586072,false
97,-6.085700558189767,-6.682663621845498,4.061051450335689,false
98,8.833159828802788,-2.964247769417172,4.083305553020024,false
99,2.0942160485211065,5.119333270539771,15.980293028680471,false
100,1.4873496112994982,-0.20383198940822211,2.7596709901561702,false
101,0.9509099824098861,7.56883176592175,0.7002262548803408,false
102,-1.8836548325011755,1.2101245325093046,14.426582050871806,false
103,-0.8134394053370855,3.228133836937827,2.2553314352573217,false
104,5.980391071644625,2.615376816694205,0.061259521107155115,false
105,7.281239336451712,2.066873573674412,9.60525013300703,false
106,3.0202131058095034,-7.126158189900767,9.603592049027268,false
107,-2.7735279678235996,-7.73514660794548,2.6850450877450713,false
108,-2.5685164062568493,1.78078670138604,15.117807608729493,false
109,-8.950026193359056,3.148972666650309,9.894400225357531,false
110,4.440380407266208,4.532355660442134,13.343335296009704,false
111,1.9517735640557756,-6.2811008917788325,14.09229260593598,false
112,-2.378551328304547,8.85644349895152,17.06492822500734,false
113,2.09651099947588,5.104290967779782,10.62592628198474,false
114,-4.914760002524084,6.803566676308318,6.289346899625191,false
115,0.8991514944186889,7.807257896962835,15.24299398288826,false
116,2.7329061124432705,3.83003686435951,2.898989158812801,false
117,-3.5786759487642827,-2.7799086376302773,9.21565042409861,false
118,-4.063568503881045,-4.463687397438929,14.228768011755017,false
119,8.634244503884549,6.4653535876198305,13.260515612493553,false
120,-6.011862064604416,-1.9098098950521853,12.368381360545815,false
121,-6.080392282980254,-2.7752698948776366,3.5995470472887927,false
122,5.887339398178117,1.1869356380825469,3.607787855902031,false
123,-6.1738877205103995,8.016583720165666,1.388024274427112,false
124,-2.218064908232459,5.536094287926742,16.236385349331524,false
125,8.211663819626633,7.63795795929822,13.261635956459353,false
126,-7.923478164119205,-4.298858081503186,3.335459906501858,false
127,-1.533025084421399,8.32537565221708,1.4368309598068794,false
128,6.898533999169986,5.28172063322695,7.415581730798851,false
129,1.6308175853721174,-3.361404050884879,8.940518361488659,false
130,-8.601510011013415,1.563909832391321,4.547337749728161,false
131,-1.4714604427467783,2.8461471325357266,14.135067298627227,false
132,-3.2491482064523405,-2.3948732856242385,0.642622472663814,false
133,0.9448392938069325,-4.3423039015930085,5.560788901194371,false
134,-4.324378802873452,7.931445661827915,17.0951510356072,false
135,-8.157331741748385,2.2749421844360107,8.132979900479121,false
136,0.42094971058678077,6.406512718687454,8.51722692927993,false
137,1.8055431369007522,-0.8971723403879022,1.865748018792156,false
138,8.681295743357719,-4.517542817238975,15.138391973253647,false
139,-4.385253070601573,-1.497803690320561,11.61449383954918,false
140,-4.513529997407067,-1.1286359403187145,6.4899967976450545,false
141,1.7561583029207117,-0.42300644949646937,14.608938506772727,false
142,-2.189463690689921,7.515960210029782,17.464371499549962,false
143,6.811469729190868,-6.498395913853641,6.5095821597789465,false
144,7.414494284690253,-3.9467870310892756,17.820153659592815,false
145,3.604792093208653,-6.052239381257188,1.2292288512472338,false
146,6.507235033429604,-1.8319117950547774,7.633948735464105,false
147,-8.00616771041868,-4.389752839016489,7.61285900975366,false
148,-6.803180679565159,2.051013294847854,13.223897928477708,false
149,7.50282320641946,2.266852771031534,16.784863093626768,false
150,-8.451730831351666,7.35538410411484,14.429149959189806,false
151,-6.865083624213178,-8.595099745812304,8.600491820487845,false
152,-2.6603077923146197,8.46573102832015,6.5923088214726935,false
153,-6.84384018491887,-5.246803362961945,15.055959481074787,false
154,-0.7253966674879617,-2.574412659848159,13.60659073353696,false
155,-3.9679528833448865,-5.305521352831093,14.861922960927734,false
156,-1.635022632040899,3.524602752721279,3.7759159326769307,false
157,2.1990308105454623,-0.766849341473975,16.345276695904698,false
158,-7.2247199635767245,7.249680333720658,6.696367337653351,false
159,-2.0499709929432886,-5.466756551789583,15.81858273781124,false
160,-0.7033378365926826,5.678462613488117,6.401445570732536,false
161,-5.667361932386417,-5.364814485874266,3.6525152743550175,false
162,8.644023573132944,-7.497294724461346,2.0826608547056726,false
163,4.354559862891778,7.779374103272289,11.925186250634187,false
164,5.493998430107077,-6.966821709187169,5.354833159607722,false
165,1.5350675596680468,-8.767365277991955,0.35150185645937004,false
166,0.733723472026762,3.901418933888271,6.434543222697169,false
167,0.2772425523140054,-1.7416020060797992,6.804081572961315,false
168,-3.395291894146437,-4.347408705771193,2.9107668170058245,false
169,3.4797498825736124,5.2939475885731095,11.541954564283168,false
170,-0.5688794162358128,4.924577099033682,3.3303696325671064,false
171,-4.461098516177714,1.2256640124244988,17.526123081143655,false
172,5.816178134723099,2.4884304700143307,9.436176063902748,false
173,2.3195918936389894,3.61092191402858,10.535812549347284,false
174,-7.836818713534833,-8.781175359684358,1.3222608207476918,false
175,-2.824025074778703,0.9250614298243125,17.647788886288396,false
176,-7.9649361103551115,-1.987587889480059,4.877167334811125,false
177,1.4446795545543338,2.9418124962844505,8.269446266227375,false
178,7.393872886513982,5.393429063529238,7.313034963933994,false
179,6.846418336642667,3.9958188334402074,2.80514991528314,false
180,-3.741769484282986,8.54030466870163,4.241278549568358,false
181,7.53878049717364,-8.899236972409993,0.7356526772639195,false
182,-8.009581260890544,-1.7066987561136617,13.98728600638192,false
183,-4.1629435003910995,-2.158734856946169,12.282718208098,false
184,-0.7339031999822456,-0.04615090079601103,15.761457437083923,false
185,6.334398249589608,-3.4997844821722275,6.794172378548624,false
186,5.236296616903465,0.4171510824076492,1.3354284051645384,false
187,-8.872883449053404,-8.700077065857903,15.29917928095175,false
188,6.507515427571029,-8.38536552716561,14.82917414527007,false
189,-8.383288777201194,1.5262656379113828,6.494706058774789,false
190,7.841018083922972,-4.004671239451904,12.79637402778632,false
